Key,Parent key,Code,Title
144487,106895,56101542,Folding chairs
144489,111070,56130000,Merchandising furniture and accessories
144503,114259,73152105,Test equipment refurbishment
144504,114259,73152103,Engineering equipment maintenance services
144507,111534,78181505,Vehicle inspection service
144508,108693,80111620,Temporary human resources services
144509,108693,80111621,Temporary research and development services
144510,108693,80111622,Temporary safety health environmental services
144511,108693,80111623,Temporary sourcing and logistics services
144512,107372,81102400,Electrical power transmission engineering
144513,144512,81102401,High voltage overhead line construction
144514,144512,81102402,High voltage overhead line maintenance and repair
144515,108840,81111706,Network planning services
144516,108840,81111707,Systems planning services
144517,108840,81111708,Telecommunications planning services
144518,108846,81111819,Quality assurance services
144519,108846,81111820,System usability services
144520,116333,42294957,Endoscopic shaver blades
144591,108111,71141103,Well abandonment platform removal services
144609,114122,71161600,Other oilfield support services
144619,144609,71161605,Oilfield consultancy services
144637,101120,23153600,Part marking machines
144638,101120,23153700,Precision fastening or torque equipment
144646,101169,23161700,Foundry dies and tooling
144651,101020,23240000,Metal cutting machinery and accessories
144652,101020,23250000,Metal forming machinery and accessories
144653,101020,23260000,Rapid prototyping machinery and accessories
144654,101020,23270000,Welding and soldering and brazing machinery and accessories and supplies
144655,144654,23271500,Brazing machinery
144658,144652,23251700,Forging machines
144659,144651,23242200,Gear manufacturing machines
144662,144651,23242300,Lathes and turning centers
144663,144651,23242400,Machining centers
144665,144652,23251500,Metal bending machines
144666,144651,23241900,Metal boring machines
144668,144651,23242100,Metal cutting machine attachments
144669,144651,23241500,Metal cutting machines
144670,144651,23241600,Metal cutting tools
144671,144651,23241700,Metal deburring machines
144672,144651,23241800,Metal drilling machines
144673,144652,23251800,Metal forming dies and tooling
144675,144651,23242500,Metal milling machines
144676,144652,23251600,Metal rolling machines
144678,144653,23261500,Rapid prototyping machines
144679,144654,23271600,Soldering machines
144680,144651,23242600,Specialized or miscellaneous metal cutting machines
144682,144654,23271700,Welding and soldering and brazing accessories
144683,144654,23271800,Welding and soldering and brazing supplies
144713,144678,23261501,Fused deposition modeling machine
144728,144665,23251501,Hydraulic press brake
144768,144679,23271603,Soldering iron
144795,101265,24102300,Automatic guided vehicles AGV
144828,101791,26111726,Fluorescent ballast battery unit
144835,144839,95131604,Portable kitchen unit
144836,102047,30240000,Portable Structure Building Components
144837,174112,95130000,Portable buildings and structures
144838,144837,95131500,Grandstands and bleachers
144839,144837,95131600,Portable commercial and industrial buildings and structures
144840,144836,30241500,Portable Structure Consolidating Components
144841,144836,30241600,Grandstand bleacher and stair structural components
144842,144836,30241700,Tent and membrane structure framing and covering components
144843,144837,95131700,Tents and membrane structures
144844,144840,30241502,Anchor plate
144845,144840,30241503,Bail ring
144846,144840,30241504,Base plate
144847,144840,30241505,Cupola
144852,144842,30241701,Framing beam or rail or tubing
144853,144840,30241506,Funicular bell
144854,144840,30241507,Gable
144855,144840,30241508,Gin pole and accessories
144856,144841,30241601,Grandstand footboard and accessories
144857,144840,30241509,Mast section and king pole
144860,144839,95131601,Portable box office
144863,144842,30241702,Portable structure canvas section
144865,144840,30241510,Side pole
144866,144841,30241604,Stair riser
144867,144840,30241511,Stake or peg
144868,144841,30241602,Stair step
144869,144841,30241603,Stringer
144870,144840,30241512,Transom
144871,144840,30241501,Tube frame connector
144875,103311,32150000,Automation control devices and components and accessories
144916,103417,39101900,Lamp Ballasts and Lamp Transformers
144956,103441,39112600,Non electrical lighting devices
145031,102550,39121900,Electrical safety devices and accessories
145032,102550,39122000,Electrical Variable Speed Drives
145033,145032,39122001,Inverter drive AC
145034,145031,39121901,Circuit breaker lockout
145049,103416,39130000,Electrical wire management devices and accessories and supplies
145050,145049,39131500,Wire Markers and Wire Marking Devices
145051,145049,39131600,Wire protection devices
145052,145049,39131700,Wire Raceways Conduit and Busways
145080,114800,42131511,Hydrotherapy garments
145082,104489,42181611,Central venous pressure CVP manometers
145083,115384,42182705,Body composition analyzers
145084,115471,42192003,Physical therapy massage tables
145085,115615,42203413,Vascular coils
145086,115615,42203414,Vascular filters
145087,115626,42203606,Teleradiography systems
145094,116134,42295600,Cerebral spinal fluid CSF drainage products and accessories
145095,104269,42320000,Orthopedic surgical implants
145100,117334,43201618,Computer rack component
145102,117344,43201817,Compact disc CD drive
145103,117344,43201818,Digital video disc DVD drive
145104,104870,43211722,Business card scanner
145105,117411,43223300,Datacom and network connectivity installation devices and equipment
145106,145105,43223301,Datacom cross connect system and accessories
145107,145105,43223302,Datacom label
145108,145105,43223303,Datacom patch cord
145111,145105,43223305,Network cable management panel assembly
145113,145105,43223306,Network system cabinet or enclosure
145114,145105,43223307,Network system cabling box
145115,145105,43223308,Network system equipment rack
145116,145105,43223309,Patch panel
145117,105005,43233005,Computer firmware
145118,104943,43233600,Electrical Equipment software
145119,145118,43233601,Motor Drive Software
145120,145118,43233602,Power Monitor Software
145122,145118,43233603,Programmable Logic Control Software
145126,105555,47121709,Hazardous waste container
145128,106009,50111513,"Beef, minimally processed without additions"
145145,111078,56112300,Auditorium or stadium or special use seating parts and accessories
145151,165213,72151005,Boiler pressure controller installation
145152,165213,72151006,Boiler pressure controller maintenance or repair or operation
145153,108693,80111624,Temporary Travel Staffing
145158,145204,81161700,Telecommunication Services
145159,145204,81161500,Access management services
145161,145204,81161600,Electronic mail and messaging services
145166,145158,81161701,Fax Administration Service
145167,145158,81161702,Fax Support Service
145170,145159,81161501,Software application administration service
145178,145161,81161601,Instant Messaging Administration Service
145179,145158,81161703,Mobile Telephone Administration Service
145180,145158,81161704,Mobile Telephone Support Service
145181,145159,81161502,Network Account Administration Service
145182,145159,81161503,Network folder administration service
145185,145158,81161705,Pager Administration Service
145186,145158,81161706,Pager Support Service
145192,145158,81161707,Telephone Administration Service
145193,145158,81161708,Telephone Support Service
145195,145158,81161709,Voice Mail Administration Service
145196,145158,81161710,Voice Mail Support Service
145197,107404,85160000,Medical Surgical Equipment Maintenance Refurbishment and Repair Services
145198,145197,85161500,Medical or surgical equipment repair
145199,145198,85161501,Medical capital equipment maintenance or repair
145200,145198,85161502,Medical minor equipment maintenance or repair
145201,145198,85161503,Medical or surgical instrument maintenance or repair
145202,101020,23280000,Metal treatment machinery
145204,107371,81160000,Information Technology Service Delivery
145207,144654,23271400,Welding machinery
145208,144651,23241400,Metal grinding machines
145212,145207,23271401,Submerged arc welding machine
145221,145208,23241401,Bench grinder
145228,101313,24112701,Wood pallet
145230,101323,24112800,Freight containers
145231,145230,24112801,Dry freight container
145232,145230,24112802,Open top freight container
145233,145230,24112803,Platform freight container
145271,107581,27111913,Edge trimmer
145289,102447,30162000,Interior laminates
145294,144840,30241513,Steel A-frame
145295,144840,30241514,Structural brace
145296,144840,30241515,Structural alignment tool
145299,165681,30181802,Faucet aerator
145300,114918,42142534,Intraosseous needles
145301,114852,42143900,Fecal incontinence products
145302,145301,42143901,Fecal incontinence collection bags
145303,145301,42143902,Fecal management systems or kits
145306,116424,42295464,Organ preservation solutions
145307,117273,43191513,Video phone
145308,117280,43191632,Phone antenna
145309,104844,43211513,Ultra mobile personal computer
145310,117456,43222635,Network equipment upgrade kit
145311,117456,43222636,Network application engine
145312,105170,44121513,Postage stamp
145313,105177,44121636,Electric pencil sharpener
145314,105302,45121707,Photo print dryer
145315,105302,45121708,Photo print washer
145316,105302,45121709,Automated film processor
145317,105302,45121710,Sheet film drum
145318,105318,45141503,Photo development processing kit
145319,105318,45141504,Photo enhancing and correcting solution
145320,105382,46151608,Bomb protection devices and supplies
145321,105683,48102108,Aluminum food wrapping foil
145340,145158,81161711,Videoconferencing service
145341,100267,11111811,Haydite
145359,101020,23290000,Industrial machine tools
145361,101374,24112412,Equipment transportation case
145432,110941,27121504,Industrial hydraulic press
145449,102486,30172100,Garage doors and operators
145451,102519,30191700,Construction sheds and trailers
145452,102373,30121700,Road and railroad construction materials
145453,102447,30162100,Stairs and stairways
145483,102374,30121504,Bitumen
145484,102384,30131505,Haydite block
145485,102384,30131506,Natural rock slab
145486,102384,30131507,Light concrete block
145493,102474,30161803,Domestic cupboard
145496,102487,30171515,Inspection door
145500,102360,30111505,Ready mix concrete
145501,102384,30131508,Glass block
145502,102389,30131605,Sandlime brick
145504,102413,30151511,Concrete roofing tile
145505,102413,30151512,Brick roofing tile
145508,102497,30171907,Window sill
145509,145452,30121701,Geomesh
145510,145452,30121702,Geotextile
145511,145452,30121703,Bridge rail
145512,145452,30121704,Concrete slab
145513,145452,30121705,Paving slab
145514,145452,30121706,Concrete curb
145515,145452,30121707,Noise protection board
145516,145452,30121708,Brick tile
145517,145452,30121709,Ungraded crushed rock
145518,145452,30121710,Paving stone
145519,145452,30121711,Natural curbstone
145562,103485,40102100,Fireplaces and accessories
145587,103950,41111949,Hour meter
145588,103941,41111810,Hot testing equipment station
145589,103941,41111811,Cold testing equipment station
145590,104194,41114207,Total station
145592,115615,42203416,Cardiac ablation catheters
145594,105375,46151800,Explosives control equipment and accessories and supplies
145595,105375,46151900,Chemical biological control equipment and accessories and supplies
145596,145594,46151801,Blast guard container
145597,145595,46151901,Chemical biological decontamination trailer
145604,105559,47121814,Dust separator
145644,106996,52152300,Domestic kitchen supplies
145653,107351,76122000,Landfill services
