city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Bryan,Bryan,TX,Texas,48041,Brazos,30.6657,-96.3668,86276,726,polygon,FALSE,TRUE,America/Chicago,3,77808 77803 77802 77801 77807 77805 77806,1840019569
Waukegan,Waukegan,IL,Illinois,17097,Lake,42.3697,-87.8716,86075,1370,polygon,FALSE,TRUE,America/Chicago,3,60087 60085 60048 60079,1840010113
Hawthorne,Hawthorne,CA,California,6037,Los Angeles,33.9146,-118.3476,86068,5463,polygon,FALSE,TRUE,America/Los_Angeles,2,90250 90251 90310,1840020486
Anderson,Anderson,IN,Indiana,18095,Madison,40.0891,-85.6893,85992,508,polygon,FALSE,TRUE,America/Indiana/Indianapolis,3,46016 46011 46012 46013 46014 46015 46018,1840007242
Redwood City,Redwood City,CA,California,6081,San Mateo,37.5026,-122.2252,85925,1721,polygon,FALSE,TRUE,America/Los_Angeles,3,94065 94062 94063 94061,1840020304
Hoover,Hoover,AL,Alabama,1073,Jefferson,33.3754,-86.8064,85768,691,polygon,FALSE,TRUE,America/Chicago,3,35216 35244 35242 35080 35226 35236 35260,1840014795
Lake Forest,Lake Forest,CA,California,6059,Orange,33.6606,-117.6712,85531,1985,polygon,FALSE,TRUE,America/Los_Angeles,3,92610 92679 92630 92609,1840020591
Napa,Napa,CA,California,6055,Napa,38.2976,-122.3011,85239,1679,polygon,FALSE,TRUE,America/Los_Angeles,3,94558 94559 94581,1840020241
Whittier,Whittier,CA,California,6037,Los Angeles,33.9678,-118.0188,85098,2242,polygon,FALSE,TRUE,America/Los_Angeles,2,90603 90602 90601 90606 90605 90607 90608 90609,1840021878
Clifton,Clifton,NJ,New Jersey,34031,Passaic,40.8631,-74.1575,85052,2913,polygon,FALSE,TRUE,America/New_York,2,07014 07013 07012 07011 07015,1840003511
Largo,Largo,FL,Florida,12103,Pinellas,27.9088,-82.7711,84948,1773,polygon,FALSE,TRUE,America/New_York,3,33756 33771 33760 33764 33770 33773 33778 33774 33779,1840015114
Bloomington,Bloomington,MN,Minnesota,27053,Hennepin,44.8306,-93.3151,84943,945,polygon,FALSE,TRUE,America/Chicago,3,55425 55420 55431 55437 55438,1840006747
Johns Creek,Johns Creek,GA,Georgia,13121,Fulton,34.0333,-84.2027,84579,1059,polygon,FALSE,TRUE,America/New_York,3,30022 30097 30005,1840014742
Newport Beach,Newport Beach,CA,California,6059,Orange,33.6151,-117.8669,84534,1370,polygon,FALSE,TRUE,America/Los_Angeles,3,92662 92663 92660 92661 92625 92657 92658 92659,1840020581
Mission,Mission,TX,Texas,48215,Hidalgo,26.2041,-98.3251,84331,916,polygon,FALSE,TRUE,America/Chicago,3,78574 78572,1840021026
Milpitas,Milpitas,CA,California,6085,Santa Clara,37.4339,-121.8921,84196,2381,polygon,FALSE,TRUE,America/Los_Angeles,2,95035,1840020329
Troy,Troy,MI,Michigan,26125,Oakland,42.5818,-83.1457,84092,970,polygon,FALSE,TRUE,America/Detroit,3,48098 48083 48085 48084 48007 48099,1840002434
Madera,Madera,CA,California,6039,Madera,36.9631,-120.0782,84086,1557,polygon,FALSE,TRUE,America/Los_Angeles,3,93637 93638 93639,1840020300
Joplin,Joplin,MO,Missouri,29097,Jasper,37.0758,-94.5018,84048,515,polygon,FALSE,TRUE,America/Chicago,3,64804 64801 64802 64803,1840008771
Chino Hills,Chino Hills,CA,California,6071,San Bernardino,33.9508,-117.7253,83853,724,polygon,FALSE,TRUE,America/Los_Angeles,3,91709,1840019115
Alhambra,Alhambra,CA,California,6037,Los Angeles,34.084,-118.1355,83750,4237,polygon,FALSE,TRUE,America/Los_Angeles,2,91803 91801 91802 91804 91896 91899,1840019222
Franklin,Franklin,TN,Tennessee,47187,Williamson,35.9216,-86.8525,83097,771,polygon,FALSE,TRUE,America/Chicago,3,37069 37064 37067 37065 37068,1840013380
Melbourne,Melbourne,FL,Florida,12009,Brevard,28.1085,-80.6627,83029,727,polygon,FALSE,TRUE,America/New_York,3,32901 32903 32934 32935 32904 32912 32919 32941,1840015960
Port Huron,Port Huron,MI,Michigan,26147,St. Clair,42.9822,-82.4387,82970,1369,polygon,FALSE,TRUE,America/Detroit,3,48060 48061,1840003953
Springfield,Springfield,OH,Ohio,39023,Clark,39.9297,-83.7957,82820,883,polygon,FALSE,TRUE,America/New_York,3,45503 45506 45505 45504,1840003765
Mountain View,Mountain View,CA,California,6085,Santa Clara,37.4,-122.0796,82739,2664,polygon,FALSE,TRUE,America/Los_Angeles,2,94040 94041 94043 94039 94042,1840020332
Zephyrhills,Zephyrhills,FL,Florida,12101,Pasco,28.2408,-82.1796,82476,670,polygon,FALSE,TRUE,America/New_York,3,33542 33540 33541,1840015968
St. Augustine,St. Augustine,FL,Florida,12109,St. Johns,29.8977,-81.31,82180,629,polygon,FALSE,TRUE,America/New_York,3,32084 32080 32095,1840015935
Flagstaff,Flagstaff,AZ,Arizona,4005,Coconino,35.1872,-111.6195,81974,438,polygon,FALSE,TRUE,America/Phoenix,3,86001 86011 86004 86002 86005,1840020335
Buena Park,Buena Park,CA,California,6059,Orange,33.8572,-118.0046,81788,3002,polygon,FALSE,TRUE,America/Los_Angeles,2,90621 90620 90622 90624,1840019324
Pleasanton,Pleasanton,CA,California,6001,Alameda,37.6663,-121.8805,81777,1307,polygon,FALSE,TRUE,America/Los_Angeles,3,94566 94588,1840020298
Silver Spring,Silver Spring,MD,Maryland,24031,Montgomery,39.0028,-77.0207,81773,4004,polygon,FALSE,FALSE,America/New_York,2,20910 20912 20901 20903 20907 20911 20997,1840005845
Atascocita,Atascocita,TX,Texas,48201,Harris,29.9777,-95.1953,81557,1320,polygon,FALSE,FALSE,America/Chicago,3,77346 77396,1840018251
Westland,Westland,MI,Michigan,26163,Wayne,42.3192,-83.3805,81511,1540,polygon,FALSE,TRUE,America/Detroit,3,48185 48186,1840001847
Auburn,Auburn,WA,Washington,53033,King,47.3039,-122.2108,81464,1063,polygon,FALSE,TRUE,America/Los_Angeles,3,98001 98002 98092,1840018416
Cranston,Cranston,RI,Rhode Island,44007,Providence,41.7658,-71.4857,81456,1109,polygon,FALSE,TRUE,America/New_York,3,02905 02831 02920 02910 02921 02823,1840003287
Somerville,Somerville,MA,Massachusetts,25017,Middlesex,42.3908,-71.1013,81360,7619,polygon,FALSE,TRUE,America/New_York,2,02144 02145 02143,1840003123
Folsom,Folsom,CA,California,6067,Sacramento,38.6668,-121.1422,81328,1126,polygon,FALSE,TRUE,America/Los_Angeles,3,95630 95671 95763,1840020246
Springdale,Springdale,AR,Arkansas,5143,Washington,36.1899,-94.1574,81125,668,polygon,FALSE,TRUE,America/Chicago,3,72764 72762 72765 72766,1840015336
Deerfield Beach,Deerfield Beach,FL,Florida,12011,Broward,26.305,-80.1277,81066,2093,polygon,FALSE,TRUE,America/New_York,2,33442 33441 33064 33443,1840015136
Warwick,Warwick,RI,Rhode Island,44003,Kent,41.7062,-71.4334,81004,893,polygon,FALSE,TRUE,America/New_York,3,02818 02886 02889 02888 02887,1840003344
Cicero,Cicero,IL,Illinois,17031,Cook,41.8445,-87.7593,80796,5318,polygon,FALSE,TRUE,America/Chicago,2,60804,1840009186
Farmington Hills,Farmington Hills,MI,Michigan,26125,Oakland,42.486,-83.3771,80612,935,polygon,FALSE,TRUE,America/Detroit,3,48336 48335 48334 48331,1840002442
Newark,Newark,OH,Ohio,39089,Licking,40.0705,-82.4251,80451,930,polygon,FALSE,TRUE,America/New_York,3,43055 43058 43093,1840001419
Williamsburg,Williamsburg,VA,Virginia,51830,Williamsburg,37.2692,-76.7076,80441,645,polygon,FALSE,TRUE,America/New_York,3,23187 23185,1840001720
Brooklyn Park,Brooklyn Park,MN,Minnesota,27053,Hennepin,45.1112,-93.3505,80389,1190,polygon,FALSE,TRUE,America/Chicago,3,55444 55429 55428 55443 55445,1840004023
Hattiesburg,Hattiesburg,MS,Mississippi,28035,Forrest,31.3074,-89.317,80138,331,polygon,FALSE,TRUE,America/Chicago,3,39401 39402 39406 39403 39407,1840013878
Alexandria,Alexandria,LA,Louisiana,22079,Rapides,31.2923,-92.4702,80129,625,polygon,FALSE,TRUE,America/Chicago,3,71302 71303 71301 71307 71309 71315 71348,1840013873
Lawrence,Lawrence,MA,Massachusetts,25009,Essex,42.7003,-71.1626,80028,4458,polygon,FALSE,TRUE,America/New_York,2,01843 01840 01841 01842,1840000408
Florence,Florence,AL,Alabama,1077,Lauderdale,34.8303,-87.6654,79964,594,polygon,FALSE,TRUE,America/Chicago,3,35633 35630 35631 35632,1840002083
Valdosta,Valdosta,GA,Georgia,13185,Lowndes,30.8502,-83.2788,79820,606,polygon,FALSE,TRUE,America/New_York,3,31698 31602 31601 31605 31603 31604,1840015894
Plymouth,Plymouth,MN,Minnesota,27053,Hennepin,45.0225,-93.4618,79768,941,polygon,FALSE,TRUE,America/Chicago,3,55442 55441 55447 55446,1840008929
Buckeye,Buckeye,AZ,Arizona,4013,Maricopa,33.4314,-112.6429,79620,78,polygon,FALSE,TRUE,America/Phoenix,3,85326 85396,1840021939
Georgetown,Georgetown,TX,Texas,48491,Williamson,30.6668,-97.6953,79604,560,polygon,FALSE,TRUE,America/Chicago,3,78633 78626 78628 78627,1840020875
Cheyenne,Cheyenne,WY,Wyoming,56021,Laramie,41.1351,-104.79,79484,771,polygon,FALSE,TRUE,America/Denver,2,82009 82007 82001 82002 82003,1840018713
Cedar Park,Cedar Park,TX,Texas,48491,Williamson,30.5106,-97.8196,79462,1207,polygon,FALSE,TRUE,America/Chicago,3,78613 78630,1840019572
The Villages,The Villages,FL,Florida,12119,Sumter,28.9021,-81.9888,79372,978,polygon,FALSE,FALSE,America/New_York,3,34785 32162 32159,1840014065
Kokomo,Kokomo,IN,Indiana,18067,Howard,40.464,-86.1277,79351,610,polygon,FALSE,TRUE,America/Indiana/Indianapolis,3,46902 46901 46903 46965,1840013844
Tustin,Tustin,CA,California,6059,Orange,33.7309,-117.8106,79348,2755,polygon,FALSE,TRUE,America/Los_Angeles,2,92780 92782 92606 92623 92781,1840021967
Lakewood,Lakewood,CA,California,6037,Los Angeles,33.8471,-118.1221,79307,3253,polygon,FALSE,TRUE,America/Los_Angeles,2,90715 90712 90713 90711 90714,1840020515
Perris,Perris,CA,California,6065,Riverside,33.7899,-117.2233,79291,970,polygon,FALSE,TRUE,America/Los_Angeles,3,92570 92571 92585 92572 92599,1840020557
St. Joseph,St. Joseph,MO,Missouri,29021,Buchanan,39.7599,-94.821,79161,656,polygon,FALSE,TRUE,America/Chicago,3,64503 64501 64507 64504 64506 64505 64502 64508,1840009549
Flower Mound,Flower Mound,TX,Texas,48121,Denton,33.0344,-97.1146,79135,728,polygon,FALSE,TRUE,America/Chicago,3,75022 75028 76262 75027,1840022010
Pharr,Pharr,TX,Texas,48215,Hidalgo,26.1685,-98.1904,79112,1292,polygon,FALSE,TRUE,America/Chicago,3,78577,1840021030
Pine Hills,Pine Hills,FL,Florida,12095,Orange,28.5818,-81.4693,78995,2500,polygon,FALSE,FALSE,America/New_York,2,32808 32818 32710 32858 32868 32869,1840014098
Alton,Alton,IL,Illinois,17119,Madison,38.9034,-90.1523,78905,652,polygon,FALSE,TRUE,America/Chicago,3,62002,1840007424
Loveland,Loveland,CO,Colorado,8069,Larimer,40.4166,-105.0623,78877,885,polygon,FALSE,TRUE,America/Denver,3,80538 80537 80539,1840020152
Boynton Beach,Boynton Beach,FL,Florida,12099,Palm Beach,26.5281,-80.0811,78679,1880,polygon,FALSE,TRUE,America/New_York,3,33426 33436 33435 33474,1840014208
New Rochelle,New Rochelle,NY,New York,36119,Westchester,40.9305,-73.7836,78557,2930,polygon,FALSE,TRUE,America/New_York,2,10804 10801 10805 10802,1840000782
Anderson,Anderson,SC,South Carolina,45007,Anderson,34.5211,-82.6479,78512,736,polygon,FALSE,TRUE,America/New_York,3,29624 29625 29621 29622,1840013579
Jonesboro,Jonesboro,AR,Arkansas,5031,Craighead,35.8212,-90.6791,78394,377,polygon,FALSE,TRUE,America/Chicago,3,72467 72404 72401 72402 72403 72405,1840014507
Lebanon,Lebanon,PA,Pennsylvania,42075,Lebanon,40.3412,-76.4227,78302,2397,polygon,FALSE,TRUE,America/New_York,2,17046 17042,1840001347
Parma,Parma,OH,Ohio,39035,Cuyahoga,41.3843,-81.7286,78103,1506,polygon,FALSE,TRUE,America/New_York,3,44134 44130 44129,1840003406
Layton,Layton,UT,Utah,49011,Davis,41.0769,-111.9621,78014,1339,polygon,FALSE,TRUE,America/Denver,3,84041 84040,1840020145
Elizabethtown,Elizabethtown,KY,Kentucky,21093,Hardin,37.703,-85.877,78002,437,polygon,FALSE,TRUE,America/New_York,3,42701 42702,1840013218
Texarkana,Texarkana,TX,Texas,48037,Bowie,33.4487,-94.0815,77964,482,polygon,FALSE,TRUE,America/Chicago,3,75501 75503 75599,1840021987
Alameda,Alameda,CA,California,6001,Alameda,37.767,-122.2672,77624,2868,polygon,FALSE,TRUE,America/Los_Angeles,2,94502 94501,1840018913
Kankakee,Kankakee,IL,Illinois,17091,Kankakee,41.1019,-87.8643,77429,668,polygon,FALSE,TRUE,America/Chicago,3,60901,1840008260
Watsonville,Watsonville,CA,California,6087,Santa Cruz,36.9206,-121.7706,77352,3109,polygon,FALSE,TRUE,America/Los_Angeles,2,95076 95019 95077,1840021581
Porterville,Porterville,CA,California,6107,Tulare,36.0644,-119.0338,77318,1236,polygon,FALSE,TRUE,America/Los_Angeles,3,93257,1840020368
Baytown,Baytown,TX,Texas,48201,Harris,29.7586,-94.9669,77192,807,polygon,FALSE,TRUE,America/Chicago,3,77520 77521 77522,1840019616
Upland,Upland,CA,California,6071,San Bernardino,34.1178,-117.6603,77140,1907,polygon,FALSE,TRUE,America/Los_Angeles,3,91784 91786 91785,1840021730
Davis,Davis,CA,California,6113,Yolo,38.5552,-121.7365,76997,2710,polygon,FALSE,TRUE,America/Los_Angeles,2,95618 95616 95617,1840018833
Camarillo,Camarillo,CA,California,6111,Ventura,34.223,-119.0322,76931,1371,polygon,FALSE,TRUE,America/Los_Angeles,3,93012 93010 93011,1840019201
South Jordan,South Jordan,UT,Utah,49035,Salt Lake,40.557,-111.9782,76598,1331,polygon,FALSE,TRUE,America/Denver,3,84095 84009,1840021385
Battle Creek,Battle Creek,MI,Michigan,26025,Calhoun,42.2986,-85.2296,76514,463,polygon,FALSE,TRUE,America/Detroit,3,49015 49037 49016,1840003176
Bellflower,Bellflower,CA,California,6037,Los Angeles,33.888,-118.1271,76435,4822,polygon,FALSE,TRUE,America/Los_Angeles,2,90706 90707,1840019230
San Marcos,San Marcos,TX,Texas,48209,Hays,29.8736,-97.9381,76218,732,polygon,FALSE,TRUE,America/Chicago,3,78666 78667,1840022188
San Ramon,San Ramon,CA,California,6013,Contra Costa,37.7625,-121.9365,75995,1570,polygon,FALSE,TRUE,America/Los_Angeles,3,94582 94583,1840021530
Lake Jackson,Lake Jackson,TX,Texas,48039,Brazoria,29.0516,-95.4522,75860,532,polygon,FALSE,TRUE,America/Chicago,3,77515 77566,1840020980
Bethlehem,Bethlehem,PA,Pennsylvania,42095,Northampton,40.6266,-75.3679,75815,1531,polygon,FALSE,TRUE,America/New_York,3,18017 18016 18015 18018 18025,1840000986
Wyoming,Wyoming,MI,Michigan,26081,Kent,42.8909,-85.7066,75667,1186,polygon,FALSE,TRUE,America/Detroit,3,49509 49548 49418 49519 49528,1840000374
Oshkosh,Oshkosh,WI,Wisconsin,55139,Winnebago,44.0228,-88.5619,75536,958,polygon,FALSE,TRUE,America/Chicago,3,54985 54904 54901 54902 54903 54906,1840002246
Hammond,Hammond,IN,Indiana,18089,Lake,41.6169,-87.491,75522,1282,polygon,FALSE,TRUE,America/Chicago,3,46394 46323 46320 46327 46324 46325,1840007092
Waldorf,Waldorf,MD,Maryland,24017,Charles,38.6085,-76.9195,75489,803,polygon,FALSE,FALSE,America/New_York,3,20601 20603 20602 20695 20604,1840006175
Missouri City,Missouri City,TX,Texas,48157,Fort Bend,29.563,-95.5365,75457,1003,polygon,FALSE,TRUE,America/Chicago,3,77489 77545 77071 77459,1840020950
Pasco,Pasco,WA,Washington,53021,Franklin,46.2506,-119.1304,75432,858,polygon,FALSE,TRUE,America/Los_Angeles,3,99301 99302,1840019888
Wheeling,Wheeling,WV,West Virginia,54069,Ohio,40.0752,-80.6951,75392,740,polygon,FALSE,TRUE,America/New_York,3,26003,1840005510
Kendall,Kendall,FL,Florida,12086,Miami-Dade,25.6697,-80.3556,75312,1804,polygon,FALSE,FALSE,America/New_York,3,33173 33176 33156 33183 33116 33256 33283 33296,1840014244
Baldwin Park,Baldwin Park,CA,California,6037,Los Angeles,34.0829,-117.9721,75251,4381,polygon,FALSE,TRUE,America/Los_Angeles,2,91706,1840019227
Rancho Cordova,Rancho Cordova,CA,California,6067,Sacramento,38.574,-121.2523,75087,827,polygon,FALSE,TRUE,America/Los_Angeles,3,95742 95670 95827 95741,1840020248
Conway,Conway,AR,Arkansas,5045,Faulkner,35.0754,-92.4694,74951,567,polygon,FALSE,TRUE,America/Chicago,3,72032 72035 72034,1840014598
Gary,Gary,IN,Indiana,18089,Lake,41.5906,-87.3472,74879,581,polygon,FALSE,TRUE,America/Chicago,3,46409 46408 46407 46406 46405 46404 46403 46402,1840008194
Altoona,Altoona,PA,Pennsylvania,42013,Blair,40.5082,-78.4007,74829,1710,polygon,FALSE,TRUE,America/New_York,3,16601 16602 16603,1840001080
Lodi,Lodi,CA,California,6077,San Joaquin,38.1218,-121.2932,74773,1913,polygon,FALSE,TRUE,America/Los_Angeles,3,95240 95242,1840020263
Arlington Heights,Arlington Heights,IL,Illinois,17031,Cook,42.0955,-87.9825,74760,1738,polygon,FALSE,TRUE,America/Chicago,3,60005 60004,1840011243
Bolingbrook,Bolingbrook,IL,Illinois,17197,Will,41.6903,-88.1019,74545,1169,polygon,FALSE,TRUE,America/Chicago,3,60490 60440,1840011482
Rochester Hills,Rochester Hills,MI,Michigan,26125,Oakland,42.6645,-83.1563,74516,877,polygon,FALSE,TRUE,America/Detroit,3,48306 48307 48309,1840002429
Winchester,Winchester,VA,Virginia,51840,Winchester,39.1735,-78.1746,74417,1179,polygon,FALSE,TRUE,America/New_York,3,22601 22604,1840001623
Framingham,Framingham,MA,Massachusetts,25017,Middlesex,42.3085,-71.4368,74416,1147,polygon,FALSE,TRUE,America/New_York,3,01701 01702 01703 01704 01705,1840003131
Hilton Head Island,Hilton Head Island,SC,South Carolina,45013,Beaufort,32.1896,-80.7499,74139,372,polygon,FALSE,TRUE,America/New_York,3,29928 29926 29925 29938,1840016974
Centreville,Centreville,VA,Virginia,51059,Fairfax,38.8391,-77.4388,74125,2396,polygon,FALSE,FALSE,America/New_York,2,20120 20124 20121,1840006015
Union City,Union City,CA,California,6001,Alameda,37.603,-122.0187,74107,1474,polygon,FALSE,TRUE,America/Los_Angeles,3,94587,1840021539
Owensboro,Owensboro,KY,Kentucky,21059,Daviess,37.7574,-87.1173,74068,1132,polygon,FALSE,TRUE,America/Chicago,3,42303 42301 42304,1840014340
Jackson,Jackson,TN,Tennessee,47113,Madison,35.6535,-88.8353,74065,444,polygon,FALSE,TRUE,America/Chicago,3,38305 38301 38303 38314,1840014528
Cleveland,Cleveland,TN,Tennessee,47011,Bradley,35.1817,-84.8707,73596,648,polygon,FALSE,TRUE,America/New_York,3,37312 37311 37320,1840014603
Wausau,Wausau,WI,Wisconsin,55073,Marathon,44.962,-89.6459,73593,774,polygon,FALSE,TRUE,America/Chicago,3,54401 54403,1840002163
Camden,Camden,NJ,New Jersey,34007,Camden,39.9362,-75.1073,73562,3184,polygon,FALSE,TRUE,America/New_York,2,08104 08105 08102 08103 08101,1840001507
Anniston,Anniston,AL,Alabama,1015,Calhoun,33.6712,-85.8136,73501,179,polygon,FALSE,TRUE,America/Chicago,3,36201 36206 36207 36205 36204,1840006563
Evanston,Evanston,IL,Illinois,17031,Cook,42.0463,-87.6942,73473,3646,polygon,FALSE,TRUE,America/Chicago,2,60202 60201 60204 60208,1840008129
Apple Valley,Apple Valley,CA,California,6071,San Bernardino,34.5328,-117.2104,73453,378,polygon,FALSE,TRUE,America/Los_Angeles,3,92308 92307,1840021733
Mansfield,Mansfield,OH,Ohio,39139,Richland,40.7656,-82.5275,73326,583,polygon,FALSE,TRUE,America/New_York,3,44905 44906 44907 44901 44902 44903,1840000960
Caguas,Caguas,PR,Puerto Rico,72025,Caguas,18.2319,-66.0388,73322,2597,polygon,FALSE,FALSE,America/Puerto_Rico,2,00725 00727 00726,1630023540
Schaumburg,Schaumburg,IL,Illinois,17031,Cook,42.0307,-88.0838,72887,1457,polygon,FALSE,TRUE,America/Chicago,3,60193 60195 60194 60173 60168 60196,1840011319
Pocatello,Pocatello,ID,Idaho,16005,Bannock,42.8724,-112.4646,72878,657,polygon,FALSE,TRUE,America/Boise,3,83204 83201 83209 83205 83206,1840013376
Woodbury,Woodbury,MN,Minnesota,27163,Washington,44.9056,-92.923,72828,805,polygon,FALSE,TRUE,America/Chicago,3,55129 55125,1840009998
Southfield,Southfield,MI,Michigan,26125,Oakland,42.4765,-83.2605,72689,1068,polygon,FALSE,TRUE,America/Detroit,3,48033 48034 48075 48076 48037 48086,1840002431
Ellicott City,Ellicott City,MD,Maryland,24027,Howard,39.2773,-76.8344,72665,936,polygon,FALSE,FALSE,America/New_York,3,21042 21043 21041,1840005802
Dale City,Dale City,VA,Virginia,51153,Prince William,38.6473,-77.3459,72627,1969,polygon,FALSE,FALSE,America/New_York,3,22193,1840006094
Maple Grove,Maple Grove,MN,Minnesota,27053,Hennepin,45.1089,-93.4626,72622,860,polygon,FALSE,TRUE,America/Chicago,3,55369 55311,1840008923
Pittsburg,Pittsburg,CA,California,6013,Contra Costa,38.0182,-121.8964,72588,1588,polygon,FALSE,TRUE,America/Los_Angeles,3,94565,1840020282
New Britain,New Britain,CT,Connecticut,9003,Hartford,41.6758,-72.7862,72495,2095,polygon,FALSE,TRUE,America/New_York,2,06052 06053 06051 06050,1840004774
Morgantown,Morgantown,WV,West Virginia,54061,Monongalia,39.638,-79.9468,72458,1181,polygon,FALSE,TRUE,America/New_York,3,26501 26505 26504,1840005647
Mansfield,Mansfield,TX,Texas,48439,Tarrant,32.569,-97.1211,72419,762,polygon,FALSE,TRUE,America/Chicago,3,76063,1840020702
Hammond,Hammond,LA,Louisiana,22105,Tangipahoa,30.5061,-90.4563,72413,589,polygon,FALSE,TRUE,America/Chicago,3,70402 70403 70401 70404,1840013908
Dothan,Dothan,AL,Alabama,1069,Houston,31.2335,-85.4069,72396,296,polygon,FALSE,TRUE,America/Chicago,3,36303 36301 36305 36321 36302 36304,1840001518
Harrisonburg,Harrisonburg,VA,Virginia,51660,Harrisonburg,38.4361,-78.8735,72386,1180,polygon,FALSE,TRUE,America/New_York,3,22801 22802 22807 22803,1840003844
Wenatchee,Wenatchee,WA,Washington,53007,Chelan,47.4356,-120.3283,72350,1312,polygon,FALSE,TRUE,America/Los_Angeles,3,98801,1840021074
Waukesha,Waukesha,WI,Wisconsin,55133,Waukesha,43.0087,-88.2464,72299,1093,polygon,FALSE,TRUE,America/Chicago,3,53186 53188 53189 53187,1840003008
